# -------------------------------------------------------
# Code       ; L0123003
# Name       ; Flashy River at Bubry Creek
# Area (km2) ; 920
# Units      ; YYYYMMDDHH ; l/s ; mm/h ; mm/h ; degC ; mm/h
# -------------------------------------------------------
      Date;       Q;     Qmm;    Ptot;    Temp;      PE
2005072717;    2578;  0.0101;  0.0000; -9.9900;  0.2600
2005072718;    2578;  0.0101;  0.0000; -9.9900;  0.1500
2005072719;    2593;  0.0101;  0.0000; -9.9900;  0.0000
2005072720;    2607;  0.0102;  0.0000; -9.9900;  0.0000
2005072721;    2623;  0.0103;  0.0000; -9.9900;  0.0000
2005072722;    2638;  0.0103;  0.0000; -9.9900;  0.0000
2005072723;    2646;  0.0104;  0.0000; -9.9900;  0.0000
2005072800;    2634;  0.0103;  0.0000; -9.9900;  0.0000
2005072801;    2621;  0.0103;  0.0000; -9.9900;  0.0000
2005072802;    2608;  0.0102;  0.0000; -9.9900;  0.0000
2005072803;    2594;  0.0102;  0.0000; -9.9900;  0.0000
2005072804;    2584;  0.0101;  0.0000; -9.9900;  0.0000
2005072805;    2597;  0.0102;  0.0000; -9.9900;  0.0000
2005072806;    2615;  0.0102;  0.0000; -9.9900;  0.0000
2005072807;    2633;  0.0103;  0.0000; -9.9900;  0.1600
2005072808;    2652;  0.0104;  0.0000; -9.9900;  0.2800
2005072809;    2655;  0.0104;  0.0000; -9.9900;  0.3600
2005072810;    2690;  0.0105;  0.0000; -9.9900;  0.4400
2005072811;    2709;  0.0106;  0.0000; -9.9900;  0.4900
2005072812;    2702;  0.0106;  0.0000; -9.9900;  0.5300
2005072813;    2698;  0.0106;  0.0000; -9.9900;  0.5300
2005072814;    2666;  0.0104;  0.0000; -9.9900;  0.4900
2005072815;    2613;  0.0102;  0.0000; -9.9900;  0.4400
2005072816;    2566;  0.0100;  0.0000; -9.9900;  0.3600
2005072817;    2609;  0.0102;  0.0000; -9.9900;  0.2800
2005072818;    2646;  0.0104;  0.0000; -9.9900;  0.1600
2005072819;    2636;  0.0103;  0.0000; -9.9900;  0.0000
2005072820;    2627;  0.0103;  0.0000; -9.9900;  0.0000
2005072821;    2618;  0.0102;  0.0000; -9.9900;  0.0000
2005072822;    2609;  0.0102;  0.0000; -9.9900;  0.0000
2005072823;    2599;  0.0102;  0.0000; -9.9900;  0.0000
2005072900;    2590;  0.0101;  0.0000; -9.9900;  0.0000
2005072901;    2580;  0.0101;  0.0000; -9.9900;  0.0000
2005072902;    2571;  0.0101;  0.0000; -9.9900;  0.0000
2005072903;    2562;  0.0100;  0.0000; -9.9900;  0.0000
2005072904;    2552;  0.0100;  0.0000; -9.9900;  0.0000
2005072905;    2543;  0.0100;  0.0000; -9.9900;  0.0000
2005072906;    2534;  0.0099;  0.0000; -9.9900;  0.0000
2005072907;    2524;  0.0099;  0.0000; -9.9900;  0.1600
2005072908;    2514;  0.0098;  0.0000; -9.9900;  0.2900
2005072909;    2505;  0.0098;  0.0000; -9.9900;  0.3600
2005072910;    2496;  0.0098;  0.0000; -9.9900;  0.4500
2005072911;    2486;  0.0097;  0.0000; -9.9900;  0.5100
2005072912;    2477;  0.0097;  0.0000; -9.9900;  0.5400
2005072913;    2468;  0.0097;  0.0000; -9.9900;  0.5400
2005072914;    2458;  0.0096;  0.0000; -9.9900;  0.5100
2005072915;    2449;  0.0096;  0.0000; -9.9900;  0.4500
2005072916;    2439;  0.0095;  0.0000; -9.9900;  0.3600
2005072917;    2441;  0.0096;  0.0000; -9.9900;  0.2900
2005072918;    2511;  0.0098;  0.0000; -9.9900;  0.1600
2005072919;    2593;  0.0101;  0.0000; -9.9900;  0.0000
2005072920;    2616;  0.0102;  0.0000; -9.9900;  0.0000
2005072921;    2561;  0.0100;  0.0000; -9.9900;  0.0000
2005072922;    2506;  0.0098;  0.0000; -9.9900;  0.0000
2005072923;    2450;  0.0096;  0.0000; -9.9900;  0.0000
2005073000;    2401;  0.0094;  0.0000; -9.9900;  0.0000
2005073001;    2403;  0.0094;  0.0000; -9.9900;  0.0000
2005073002;    2417;  0.0095;  0.0000; -9.9900;  0.0000
2005073003;    2432;  0.0095;  0.0000; -9.9900;  0.0000
2005073004;    2590;  0.0101;  0.0000; -9.9900;  0.0000
2005073005;    2346;  0.0092;  0.0000; -9.9900;  0.0000
2005073006;    2487;  0.0097;  0.0000; -9.9900;  0.0000
2005073007;    2499;  0.0098;  0.0000; -9.9900;  0.1500
2005073008;    2511;  0.0098;  0.0000; -9.9900;  0.2700
2005073009;    2527;  0.0099;  0.0000; -9.9900;  0.3400
2005073010;    2538;  0.0099;  0.0000; -9.9900;  0.4200
2005073011;    2475;  0.0097;  0.0000; -9.9900;  0.4700
2005073012;    2483;  0.0097;  0.0000; -9.9900;  0.5000
2005073013;    2492;  0.0098;  0.0000; -9.9900;  0.5000
2005073014;    2489;  0.0097;  0.0000; -9.9900;  0.4700
2005073015;    2427;  0.0095;  0.0000; -9.9900;  0.4200
2005073016;    2439;  0.0095;  0.0000; -9.9900;  0.3400
2005073017;    2469;  0.0097;  0.0000; -9.9900;  0.2700
2005073018;    2476;  0.0097;  0.0000; -9.9900;  0.1500
2005073019;    2451;  0.0096;  0.0000; -9.9900;  0.0000
2005073020;    2370;  0.0093;  0.0000; -9.9900;  0.0000
2005073021;    2326;  0.0091;  0.0000; -9.9900;  0.0000
2005073022;    2337;  0.0091;  0.0000; -9.9900;  0.0000
2005073023;    2350;  0.0092;  0.0000; -9.9900;  0.0000
2005073100;    2362;  0.0092;  0.0000; -9.9900;  0.0000
2005073101;    2375;  0.0093;  0.0000; -9.9900;  0.0000
2005073102;    2387;  0.0093;  0.0000; -9.9900;  0.0000
2005073103;    2400;  0.0094;  0.0000; -9.9900;  0.0000
2005073104;    2403;  0.0094;  0.0000; -9.9900;  0.0000
2005073105;    2376;  0.0093;  0.0000; -9.9900;  0.0000
2005073106;    2359;  0.0092;  0.0000; -9.9900;  0.0000
2005073107;    2391;  0.0094;  0.0000; -9.9900;  0.1500
2005073108;    2428;  0.0095;  0.0000; -9.9900;  0.2700
2005073109;    2466;  0.0096;  0.0000; -9.9900;  0.3500
2005073110;    2500;  0.0098;  0.0000; -9.9900;  0.4300
2005073111;    2486;  0.0097;  0.0000; -9.9900;  0.4800
2005073112;    2379;  0.0093;  0.0000; -9.9900;  0.5100
2005073113;    2457;  0.0096;  0.0000; -9.9900;  0.5100
2005073114;    2535;  0.0099;  0.0000; -9.9900;  0.4800
2005073115;    2541;  0.0099;  0.0000; -9.9900;  0.4300
2005073116;    2474;  0.0097;  0.0000; -9.9900;  0.3500
2005073117;    2454;  0.0096;  0.0000; -9.9900;  0.2700
2005073118;    2484;  0.0097;  0.0000; -9.9900;  0.1500
2005073119;    2512;  0.0098;  0.0000; -9.9900;  0.0000
2005073120;    2520;  0.0099;  0.0000; -9.9900;  0.0000
2005073121;    2520;  0.0099;  0.0000; -9.9900;  0.0000
2005073122;    2520;  0.0099;  0.0000; -9.9900;  0.0000
2005073123;    2520;  0.0099;  0.0000; -9.9900;  0.0000
2005080100;    2520;  0.0099;  0.0000; -9.9900;  0.0000
2005080101;    2520;  0.0099;  0.0000; -9.9900;  0.0000
2005080102;    2520;  0.0099;  0.0000; -9.9900;  0.0000
2005080103;    2520;  0.0099;  0.0000; -9.9900;  0.0000
2005080104;    2520;  0.0099;  0.0000; -9.9900;  0.0000
2005080105;    2520;  0.0099;  0.0000; -9.9900;  0.0000
2005080106;    2520;  0.0099;  0.0000; -9.9900;  0.0000
2005080107;    2520;  0.0099;  0.0000; -9.9900;  0.1500
2005080108;    2550;  0.0100;  0.0000; -9.9900;  0.2600
2005080109;    2599;  0.0102;  0.0000; -9.9900;  0.3300
2005080110;    2625;  0.0103;  0.0000; -9.9900;  0.4100
2005080111;    2530;  0.0099;  0.0000; -9.9900;  0.4600
2005080112;    2528;  0.0099;  0.0000; -9.9900;  0.4900
2005080113;    2451;  0.0096;  0.0000; -9.9900;  0.4900
2005080114;    2429;  0.0095;  0.0000; -9.9900;  0.4600
2005080115;    2537;  0.0099;  0.0000; -9.9900;  0.4100
2005080116;    2493;  0.0098;  0.0000; -9.9900;  0.3300
2005080117;    2473;  0.0097;  0.0000; -9.9900;  0.2600
2005080118;    2495;  0.0098;  0.0700; -9.9900;  0.1500
2005080119;    2667;  0.0104;  4.0800; -9.9900;  0.0000
2005080120;    3093;  0.0121; 10.6600; -9.9900;  0.0000
2005080121;    3013;  0.0118;  0.2100; -9.9900;  0.0000
2005080122;    2948;  0.0115;  0.7900; -9.9900;  0.0000
2005080123;    2919;  0.0114;  0.0800; -9.9900;  0.0000
2005080200;    2913;  0.0114;  0.0400; -9.9900;  0.0000
2005080201;    2976;  0.0116;  0.4700; -9.9900;  0.0000
2005080202;    2959;  0.0116;  1.0900; -9.9900;  0.0000
2005080203;    2897;  0.0113;  0.0000; -9.9900;  0.0000
2005080204;    2864;  0.0112;  0.0200; -9.9900;  0.0000
2005080205;    2905;  0.0114;  0.0000; -9.9900;  0.0000
2005080206;    2950;  0.0115;  0.0000; -9.9900;  0.0000
2005080207;    2994;  0.0117;  0.0000; -9.9900;  0.1300
2005080208;    3038;  0.0119;  0.0000; -9.9900;  0.2200
2005080209;    3034;  0.0119;  0.0000; -9.9900;  0.2800
2005080210;    2981;  0.0117;  0.0000; -9.9900;  0.3500
2005080211;    2928;  0.0115;  0.0000; -9.9900;  0.4000
2005080212;    2875;  0.0113;  0.0000; -9.9900;  0.4200
2005080213;    2870;  0.0112;  0.0000; -9.9900;  0.4200
2005080214;    2855;  0.0112;  0.0000; -9.9900;  0.4000
2005080215;    2839;  0.0111;  0.0000; -9.9900;  0.3500
2005080216;    2856;  0.0112;  0.0000; -9.9900;  0.2800
2005080217;    2859;  0.0112;  0.0000; -9.9900;  0.2200
2005080218;    2858;  0.0112;  0.0000; -9.9900;  0.1300
2005080219;    2857;  0.0112;  0.0000; -9.9900;  0.0000
2005080220;    2856;  0.0112;  0.0000; -9.9900;  0.0000
2005080221;    2854;  0.0112;  0.0000; -9.9900;  0.0000
2005080222;    2854;  0.0112;  0.0000; -9.9900;  0.0000
2005080223;    2852;  0.0112;  0.0000; -9.9900;  0.0000
2005080300;    2851;  0.0112;  0.0000; -9.9900;  0.0000
2005080301;    2850;  0.0112;  0.0000; -9.9900;  0.0000
2005080302;    2849;  0.0111;  0.0000; -9.9900;  0.0000
2005080303;    2848;  0.0111;  0.0000; -9.9900;  0.0000
2005080304;    2847;  0.0111;  0.0000; -9.9900;  0.0000
2005080305;    2846;  0.0111;  0.0000; -9.9900;  0.0000
2005080306;    2845;  0.0111;  0.0000; -9.9900;  0.0000
2005080307;    2844;  0.0111;  0.0000; -9.9900;  0.1200
2005080308;    2843;  0.0111;  0.0000; -9.9900;  0.2200
2005080309;    2842;  0.0111;  0.0000; -9.9900;  0.2800
2005080310;    2841;  0.0111;  0.0000; -9.9900;  0.3400
2005080311;    2878;  0.0113;  0.0000; -9.9900;  0.3800
2005080312;    2862;  0.0112;  0.0000; -9.9900;  0.4100
2005080313;    2843;  0.0111;  0.0000; -9.9900;  0.4100
2005080314;    2921;  0.0114;  0.0000; -9.9900;  0.3800
2005080315;    2814;  0.0110;  0.0000; -9.9900;  0.3400
2005080316;    2801;  0.0110;  0.0000; -9.9900;  0.2800
2005080317;    2812;  0.0110;  0.0000; -9.9900;  0.2200
2005080318;    2824;  0.0111;  0.0000; -9.9900;  0.1200
2005080319;    2835;  0.0111;  0.0000; -9.9900;  0.0000
2005080320;    2814;  0.0110;  0.0000; -9.9900;  0.0000
2005080321;    2769;  0.0108;  0.0000; -9.9900;  0.0000
2005080322;    2729;  0.0107;  0.0000; -9.9900;  0.0000
2005080323;    2730;  0.0107;  0.0000; -9.9900;  0.0000
2005080400;    2742;  0.0107;  0.0000; -9.9900;  0.0000
2005080401;    2735;  0.0107;  0.0000; -9.9900;  0.0000
2005080402;    2691;  0.0105;  0.0000; -9.9900;  0.0000
2005080403;    2705;  0.0106;  0.0000; -9.9900;  0.0000
2005080404;    2731;  0.0107;  0.0000; -9.9900;  0.0000
2005080405;    2708;  0.0106;  0.0000; -9.9900;  0.0000
2005080406;    2694;  0.0105;  0.0000; -9.9900;  0.0000
2005080407;    2732;  0.0107;  0.0000; -9.9900;  0.1400
2005080408;    2771;  0.0108;  0.0000; -9.9900;  0.2500
2005080409;    2791;  0.0109;  0.0000; -9.9900;  0.3200
2005080410;    2817;  0.0110;  0.0000; -9.9900;  0.4000
2005080411;    2820;  0.0110;  0.0000; -9.9900;  0.4500
2005080412;    2795;  0.0109;  0.0000; -9.9900;  0.4800
2005080413;    2780;  0.0109;  0.0000; -9.9900;  0.4800
2005080414;    2750;  0.0108;  0.0000; -9.9900;  0.4500
2005080415;    2762;  0.0108;  0.0000; -9.9900;  0.4000
2005080416;    2696;  0.0105;  0.0000; -9.9900;  0.3200
2005080417;    2714;  0.0106;  0.0000; -9.9900;  0.2500
2005080418;    2741;  0.0107;  0.0000; -9.9900;  0.1400
2005080419;    2725;  0.0107;  0.0000; -9.9900;  0.0000
2005080420;    2692;  0.0105;  0.0000; -9.9900;  0.0000
2005080421;    2659;  0.0104;  0.0000; -9.9900;  0.0000
2005080422;    2639;  0.0103;  0.0000; -9.9900;  0.0000
2005080423;    2635;  0.0103;  0.0000; -9.9900;  0.0000
2005080500;    2632;  0.0103;  0.0000; -9.9900;  0.0000
2005080501;    2628;  0.0103;  0.0000; -9.9900;  0.0000
2005080502;    2625;  0.0103;  0.0000; -9.9900;  0.0000
2005080503;    2622;  0.0103;  0.0000; -9.9900;  0.0000
2005080504;    2634;  0.0103;  0.0000; -9.9900;  0.0000
2005080505;    2662;  0.0104;  0.0000; -9.9900;  0.0000
2005080506;    2690;  0.0105;  0.0000; -9.9900;  0.0000
2005080507;    2718;  0.0106;  0.0000; -9.9900;  0.1600
2005080508;    2734;  0.0107;  0.0000; -9.9900;  0.2800
2005080509;    2737;  0.0107;  0.0000; -9.9900;  0.3600
2005080510;    2737;  0.0107;  0.0000; -9.9900;  0.4400
2005080511;    2685;  0.0105;  0.0000; -9.9900;  0.4900
2005080512;    2690;  0.0105;  0.0000; -9.9900;  0.5300
2005080513;    2714;  0.0106;  0.0000; -9.9900;  0.5300
2005080514;    2728;  0.0107;  0.0000; -9.9900;  0.4900
2005080515;    2668;  0.0104;  0.0000; -9.9900;  0.4400
2005080516;    2681;  0.0105;  0.0000; -9.9900;  0.3600
2005080517;    2697;  0.0106;  0.0000; -9.9900;  0.2800
2005080518;    2691;  0.0105;  0.0000; -9.9900;  0.1600
2005080519;    2684;  0.0105;  0.0000; -9.9900;  0.0000
2005080520;    2677;  0.0105;  0.0000; -9.9900;  0.0000
2005080521;    2671;  0.0105;  0.0000; -9.9900;  0.0000
2005080522;    2664;  0.0104;  0.0000; -9.9900;  0.0000
2005080523;    2657;  0.0104;  0.0000; -9.9900;  0.0000
2005080600;    2651;  0.0104;  0.0000; -9.9900;  0.0000
2005080601;    2644;  0.0103;  0.0000; -9.9900;  0.0000
2005080602;    2637;  0.0103;  0.0000; -9.9900;  0.0000
2005080603;    2631;  0.0103;  0.0000; -9.9900;  0.0000
2005080604;    2624;  0.0103;  0.0000; -9.9900;  0.0000
2005080605;    2623;  0.0103;  0.0000; -9.9900;  0.0000
2005080606;    2504;  0.0098;  0.0000; -9.9900;  0.0000
2005080607;    2606;  0.0102;  0.0000; -9.9900;  0.1600
2005080608;    2645;  0.0104;  0.0000; -9.9900;  0.2900
2005080609;    2683;  0.0105;  0.0000; -9.9900;  0.3600
2005080610;    2659;  0.0104;  0.0000; -9.9900;  0.4500
2005080611;    2664;  0.0104;  0.0000; -9.9900;  0.5100
2005080612;    2674;  0.0105;  0.0000; -9.9900;  0.5400
2005080613;    2620;  0.0103;  0.0000; -9.9900;  0.5400
2005080614;    2545;  0.0100;  0.0000; -9.9900;  0.5100
2005080615;    2547;  0.0100;  0.0000; -9.9900;  0.4500
2005080616;    2492;  0.0098;  0.0000; -9.9900;  0.3600
2005080617;    2456;  0.0096;  0.0000; -9.9900;  0.2900
2005080618;    2482;  0.0097;  0.0000; -9.9900;  0.1600
2005080619;    2545;  0.0100;  0.0000; -9.9900;  0.0000
2005080620;    2534;  0.0099;  0.0000; -9.9900;  0.0000
2005080621;    2506;  0.0098;  0.0000; -9.9900;  0.0000
2005080622;    2479;  0.0097;  0.0000; -9.9900;  0.0000
2005080623;    2466;  0.0096;  0.0000; -9.9900;  0.0000
2005080700;    2483;  0.0097;  0.0000; -9.9900;  0.0000
2005080701;    2500;  0.0098;  0.0000; -9.9900;  0.0000
2005080702;    2517;  0.0098;  0.0800; -9.9900;  0.0000
2005080703;    2534;  0.0099;  0.0300; -9.9900;  0.0000
2005080704;    2551;  0.0100;  0.0000; -9.9900;  0.0000
2005080705;    2569;  0.0101;  0.0000; -9.9900;  0.0000
2005080706;    2586;  0.0101;  0.0000; -9.9900;  0.0000
2005080707;    2603;  0.0102;  0.0000; -9.9900;  0.1500
2005080708;    2576;  0.0101;  0.0000; -9.9900;  0.2600
2005080709;    2572;  0.0101;  0.0000; -9.9900;  0.3300
2005080710;    2605;  0.0102;  0.0000; -9.9900;  0.4100
2005080711;    2654;  0.0104;  0.0200; -9.9900;  0.4600
2005080712;    2732;  0.0107;  0.1900; -9.9900;  0.4900
2005080713;    2803;  0.0110;  0.4700; -9.9900;  0.4900
2005080714;    2633;  0.0103;  0.6100; -9.9900;  0.4600
2005080715;    2546;  0.0100;  0.0000; -9.9900;  0.4100
2005080716;    2522;  0.0099;  0.0000; -9.9900;  0.3300
2005080717;    2526;  0.0099;  0.0000; -9.9900;  0.2600
2005080718;    2530;  0.0099;  0.0000; -9.9900;  0.1500
2005080719;    2533;  0.0099;  0.0000; -9.9900;  0.0000
2005080720;    2537;  0.0099;  0.0000; -9.9900;  0.0000
2005080721;    2541;  0.0099;  0.0000; -9.9900;  0.0000
2005080722;    2544;  0.0100;  0.0000; -9.9900;  0.0000
2005080723;    2548;  0.0100;  0.0000; -9.9900;  0.0000
2005080800;    2551;  0.0100;  0.0000; -9.9900;  0.0000
2005080801;    2555;  0.0100;  0.0000; -9.9900;  0.0000
2005080802;    2559;  0.0100;  0.0000; -9.9900;  0.0000
2005080803;    2562;  0.0100;  0.0000; -9.9900;  0.0000
2005080804;    2566;  0.0100;  0.0000; -9.9900;  0.0000
2005080805;    2570;  0.0101;  0.0000; -9.9900;  0.0000
2005080806;    2573;  0.0101;  0.0000; -9.9900;  0.0000
2005080807;    2577;  0.0101;  0.0000; -9.9900;  0.1500
2005080808;    2558;  0.0100;  0.0000; -9.9900;  0.2700
2005080809;    2557;  0.0100;  0.0000; -9.9900;  0.3400
2005080810;    2588;  0.0101;  0.0000; -9.9900;  0.4200
2005080811;    2578;  0.0101;  0.0000; -9.9900;  0.4700
2005080812;    2564;  0.0100;  0.0000; -9.9900;  0.5000
2005080813;    2596;  0.0102;  0.0000; -9.9900;  0.5000
2005080814;    2529;  0.0099;  0.0000; -9.9900;  0.4700
2005080815;    2549;  0.0100;  0.0000; -9.9900;  0.4200
2005080816;    2574;  0.0101;  0.0300; -9.9900;  0.3400
2005080817;    2593;  0.0101;  0.1700; -9.9900;  0.2700
2005080818;    2681;  0.0105;  3.4300; -9.9900;  0.1500
2005080819;    3017;  0.0118;  1.1700; -9.9900;  0.0000
2005080820;    2905;  0.0114;  0.2300; -9.9900;  0.0000
2005080821;    2798;  0.0109;  0.0000; -9.9900;  0.0000
2005080822;    2778;  0.0109;  0.0200; -9.9900;  0.0000
2005080823;    2749;  0.0108;  0.0000; -9.9900;  0.0000
2005080900;    2681;  0.0105;  0.0000; -9.9900;  0.0000
2005080901;    2607;  0.0102;  0.0200; -9.9900;  0.0000
2005080902;    2555;  0.0100;  0.0000; -9.9900;  0.0000
2005080903;    2594;  0.0102;  0.0000; -9.9900;  0.0000
2005080904;    2643;  0.0103;  0.0500; -9.9900;  0.0000
2005080905;    2692;  0.0105;  0.0200; -9.9900;  0.0000
2005080906;    2743;  0.0107;  0.0200; -9.9900;  0.0000
2005080907;    2788;  0.0109;  0.0500; -9.9900;  0.1300
2005080908;    2786;  0.0109;  0.0100; -9.9900;  0.2400
2005080909;    2780;  0.0109;  0.0000; -9.9900;  0.3000
2005080910;    2839;  0.0111;  0.0500; -9.9900;  0.3700
2005080911;    2852;  0.0112;  0.0100; -9.9900;  0.4200
2005080912;    2895;  0.0113;  0.0000; -9.9900;  0.4400
2005080913;    3073;  0.0120;  0.8500; -9.9900;  0.4400
2005080914;    3145;  0.0123;  1.9400; -9.9900;  0.4200
2005080915;    2964;  0.0116;  0.0000; -9.9900;  0.3700
2005080916;    2948;  0.0115;  0.0000; -9.9900;  0.3000
2005080917;    2948;  0.0115;  0.0000; -9.9900;  0.2400
2005080918;    2909;  0.0114;  0.0000; -9.9900;  0.1300
2005080919;    2915;  0.0114;  0.0000; -9.9900;  0.0000
2005080920;    2966;  0.0116;  0.0000; -9.9900;  0.0000
2005080921;    2951;  0.0115;  0.0000; -9.9900;  0.0000
2005080922;    2888;  0.0113;  0.0000; -9.9900;  0.0000
2005080923;    2889;  0.0113;  0.0000; -9.9900;  0.0000
2005081000;    2898;  0.0113;  0.0000; -9.9900;  0.0000
2005081001;    2907;  0.0114;  0.0200; -9.9900;  0.0000
2005081002;    2916;  0.0114;  0.0000; -9.9900;  0.0000
2005081003;    2924;  0.0114;  0.0000; -9.9900;  0.0000
2005081004;    2933;  0.0115;  0.0200; -9.9900;  0.0000
2005081005;    2942;  0.0115;  0.0000; -9.9900;  0.0000
2005081006;    2950;  0.0115;  0.0000; -9.9900;  0.0000
2005081007;    2959;  0.0116;  0.0000; -9.9900;  0.1400
2005081008;    2966;  0.0116;  0.0000; -9.9900;  0.2500
2005081009;    2931;  0.0115;  0.0000; -9.9900;  0.3200
2005081010;    2879;  0.0113;  0.0000; -9.9900;  0.3900
2005081011;    2911;  0.0114;  0.0000; -9.9900;  0.4400
2005081012;    2954;  0.0116;  0.0000; -9.9900;  0.4700
2005081013;    2949;  0.0115;  0.0000; -9.9900;  0.4700
2005081014;    2849;  0.0111;  0.0000; -9.9900;  0.4400
2005081015;    2784;  0.0109;  0.0000; -9.9900;  0.3900
2005081016;    2773;  0.0109;  0.0000; -9.9900;  0.3200
2005081017;    2761;  0.0108;  0.0000; -9.9900;  0.2500
2005081018;    2750;  0.0108;  0.0000; -9.9900;  0.1400
2005081019;    2739;  0.0107;  0.0000; -9.9900;  0.0000
2005081020;    2727;  0.0107;  0.0000; -9.9900;  0.0000
2005081021;    2716;  0.0106;  0.0000; -9.9900;  0.0000
2005081022;    2704;  0.0106;  0.0000; -9.9900;  0.0000
2005081023;    2693;  0.0105;  0.0000; -9.9900;  0.0000
2005081100;    2681;  0.0105;  0.0000; -9.9900;  0.0000
2005081101;    2670;  0.0104;  0.0000; -9.9900;  0.0000
2005081102;    2659;  0.0104;  0.0000; -9.9900;  0.0000
2005081103;    2655;  0.0104;  0.0000; -9.9900;  0.0000
2005081104;    2671;  0.0105;  0.0000; -9.9900;  0.0000
2005081105;    2689;  0.0105;  0.0000; -9.9900;  0.0000
2005081106;    2706;  0.0106;  0.0000; -9.9900;  0.0000
2005081107;    2723;  0.0107;  0.0000; -9.9900;  0.1400
2005081108;    2727;  0.0107;  0.0000; -9.9900;  0.2500
2005081109;    2656;  0.0104;  0.0000; -9.9900;  0.3200
2005081110;    2655;  0.0104;  0.0000; -9.9900;  0.4000
2005081111;    2715;  0.0106;  0.0000; -9.9900;  0.4500
2005081112;    2749;  0.0108;  0.0000; -9.9900;  0.4800
2005081113;    2798;  0.0109;  0.0000; -9.9900;  0.4800
2005081114;    2711;  0.0106;  0.0000; -9.9900;  0.4500
2005081115;    2612;  0.0102;  0.0000; -9.9900;  0.4000
2005081116;    2656;  0.0104;  0.0000; -9.9900;  0.3200
2005081117;    2648;  0.0104;  0.0000; -9.9900;  0.2500
2005081118;    2628;  0.0103;  0.0000; -9.9900;  0.1400
2005081119;    2608;  0.0102;  0.0000; -9.9900;  0.0000
2005081120;    2587;  0.0101;  0.0000; -9.9900;  0.0000
2005081121;    2567;  0.0100;  0.0000; -9.9900;  0.0000
2005081122;    2547;  0.0100;  0.0000; -9.9900;  0.0000
2005081123;    2546;  0.0100;  0.0000; -9.9900;  0.0000
2005081200;    2556;  0.0100;  0.0000; -9.9900;  0.0000
2005081201;    2566;  0.0100;  0.0000; -9.9900;  0.0000
2005081202;    2575;  0.0101;  0.0000; -9.9900;  0.0000
2005081203;    2585;  0.0101;  0.0000; -9.9900;  0.0000
2005081204;    2595;  0.0102;  0.0000; -9.9900;  0.0000
2005081205;    2604;  0.0102;  0.0000; -9.9900;  0.0000
2005081206;    2614;  0.0102;  0.0000; -9.9900;  0.0000
2005081207;    2623;  0.0103;  0.0000; -9.9900;  0.1500
2005081208;    2632;  0.0103;  0.0000; -9.9900;  0.2600
2005081209;    2622;  0.0103;  0.0000; -9.9900;  0.3300
2005081210;    2639;  0.0103;  0.0000; -9.9900;  0.4100
2005081211;    2606;  0.0102;  0.0000; -9.9900;  0.4600
2005081212;    2653;  0.0104;  0.0000; -9.9900;  0.4900
2005081213;    2645;  0.0104;  0.0000; -9.9900;  0.4900
2005081214;    2620;  0.0103;  0.0000; -9.9900;  0.4600
2005081215;    2634;  0.0103;  0.0000; -9.9900;  0.4100
2005081216;    2576;  0.0101;  0.0000; -9.9900;  0.3300
